"indicador";"Productos principales";"Años";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"valor";"notas";"fuente";""
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7321 Vehículos automotores para pasajeros (excepto los autobuses)";"2006";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"7";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7321 Vehículos automotores para pasajeros (excepto los autobuses)";"2007";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"6.9";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7321 Vehículos automotores para pasajeros (excepto los autobuses)";"2008";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"7.5";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7321 Vehículos automotores para pasajeros (excepto los autobuses)";"2009";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"6.6";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7321 Vehículos automotores para pasajeros (excepto los autobuses)";"2010";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"7.8";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7321 Vehículos automotores para pasajeros (excepto los autobuses)";"2011";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"7.8";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7321 Vehículos automotores para pasajeros (excepto los autobuses)";"2012";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"8";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7321 Vehículos automotores para pasajeros (excepto los autobuses)";"2013";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"8.6";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7321 Vehículos automotores para pasajeros (excepto los autobuses)";"2014";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"8.2";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7321 Vehículos automotores para pasajeros (excepto los autobuses)";"2015";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"8.7";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"1971";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"2.5";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"1972";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"2.1";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"1974";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"2.2";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"1975";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"1.8";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"1978";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"2.3";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"1979";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"1.8";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"1980";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"1.3";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"1983";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"1";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"1984";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"1.2";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"1985";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"1.2";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"1986";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"2.2";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"1987";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"2.1";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"1988";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"2.1";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"1989";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"1.8";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"1990";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"1.5";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"1991";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"1.6";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"1992";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3.2";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"1993";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3.6";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"1994";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3.4";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"1995";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"2.8";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"1996";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"2.8";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"1997";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"1998";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3.3";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"1999";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3.5";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"2000";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3.5";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"2001";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3.5";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"2002";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"4.1";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"2003";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"4.2";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"2004";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"4.4";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"2005";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"4.6";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"2006";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"4.7";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"2007";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"4.4";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"2008";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"4.1";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"2009";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"4.1";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"2010";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"4.7";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"2011";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"4.9";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"2012";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"5.3";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"2013";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"5.5";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"2014";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"5.8";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"73289 Otras partes para vehículos automotores, salvo motocicletas";"2015";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"6.7";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7323 Camiones y camionetas (incluidos los vehículos de ambulancia)";"1987";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"6.4";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7323 Camiones y camionetas (incluidos los vehículos de ambulancia)";"1988";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3.7";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7323 Camiones y camionetas (incluidos los vehículos de ambulancia)";"1995";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"2.3";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7323 Camiones y camionetas (incluidos los vehículos de ambulancia)";"1996";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3.6";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7323 Camiones y camionetas (incluidos los vehículos de ambulancia)";"1997";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3.6";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7323 Camiones y camionetas (incluidos los vehículos de ambulancia)";"1998";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3.1";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7323 Camiones y camionetas (incluidos los vehículos de ambulancia)";"1999";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7323 Camiones y camionetas (incluidos los vehículos de ambulancia)";"2000";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"2.9";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7323 Camiones y camionetas (incluidos los vehículos de ambulancia)";"2001";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"4.1";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7323 Camiones y camionetas (incluidos los vehículos de ambulancia)";"2002";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"4";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7323 Camiones y camionetas (incluidos los vehículos de ambulancia)";"2003";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"4";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7323 Camiones y camionetas (incluidos los vehículos de ambulancia)";"2004";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3.6";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7323 Camiones y camionetas (incluidos los vehículos de ambulancia)";"2005";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3.3";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7323 Camiones y camionetas (incluidos los vehículos de ambulancia)";"2006";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3.4";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7323 Camiones y camionetas (incluidos los vehículos de ambulancia)";"2007";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3.3";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7323 Camiones y camionetas (incluidos los vehículos de ambulancia)";"2008";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"2.6";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7323 Camiones y camionetas (incluidos los vehículos de ambulancia)";"2009";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7323 Camiones y camionetas (incluidos los vehículos de ambulancia)";"2010";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3.6";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7323 Camiones y camionetas (incluidos los vehículos de ambulancia)";"2011";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3.7";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7323 Camiones y camionetas (incluidos los vehículos de ambulancia)";"2012";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"4.2";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7323 Camiones y camionetas (incluidos los vehículos de ambulancia)";"2013";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"4.8";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7323 Camiones y camionetas (incluidos los vehículos de ambulancia)";"2014";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"5.5";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"7323 Camiones y camionetas (incluidos los vehículos de ambulancia)";"2015";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"5.8";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"33101 Petróleos crudos";"1975";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"14.6";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"33101 Petróleos crudos";"1976";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"15.6";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"33101 Petróleos crudos";"1977";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"23.1";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"33101 Petróleos crudos";"1978";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"28.2";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"33101 Petróleos crudos";"1979";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"42.7";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"33101 Petróleos crudos";"1980";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"61.2";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"33101 Petróleos crudos";"1981";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"66.5";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"33101 Petróleos crudos";"1982";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"73.8";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"33101 Petróleos crudos";"1983";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"60";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"33101 Petróleos crudos";"1984";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"56.3";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"33101 Petróleos crudos";"1985";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"54.6";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"33101 Petróleos crudos";"1986";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"29.3";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"33101 Petróleos crudos";"1987";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"38.4";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"33101 Petróleos crudos";"1988";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"28.8";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"33101 Petróleos crudos";"1989";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"31.7";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"33101 Petróleos crudos";"1990";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"34";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"33101 Petróleos crudos";"1991";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"27.4";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"33101 Petróleos crudos";"1992";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"16.1";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"33101 Petróleos crudos";"1993";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"12.5";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"33101 Petróleos crudos";"1994";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"10.9";"";"[765]"
"México: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"33101 Petróleos crudos";"1995";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"9.3";"";"[765]"
