"indicador";"Sexo";"País";"Años";"Trimestre";"Grupo de edad";"Escolaridad (EH)";"Área geográfica";"Quintil";"valor";"notas";"fuente";""
"Tasa de desempleo según sexo";"Ambos sexos";"Argentina";"2010";"n/a";"n/a";"n/a";"n/a";"n/a";"7.7";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Argentina";"2011";"n/a";"n/a";"n/a";"n/a";"n/a";"7.175";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Argentina";"2012";"n/a";"n/a";"n/a";"n/a";"n/a";"7.2";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Argentina";"2013";"n/a";"n/a";"n/a";"n/a";"n/a";"7.075";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Argentina";"2000";"n/a";"n/a";"n/a";"n/a";"n/a";"14.0824552";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Argentina";"2001";"n/a";"n/a";"n/a";"n/a";"n/a";"17.45397995";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Argentina";"2002";"n/a";"n/a";"n/a";"n/a";"n/a";"20.16774975";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Argentina";"2003";"n/a";"n/a";"n/a";"n/a";"n/a";"15.5";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Argentina";"2004";"n/a";"n/a";"n/a";"n/a";"n/a";"11.9";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Argentina";"2005";"n/a";"n/a";"n/a";"n/a";"n/a";"10";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Argentina";"2006";"n/a";"n/a";"n/a";"n/a";"n/a";"8.425";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Argentina";"2007";"n/a";"n/a";"n/a";"n/a";"n/a";"6.7125";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Argentina";"2008";"n/a";"n/a";"n/a";"n/a";"n/a";"6.6";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Argentina";"2009";"n/a";"n/a";"n/a";"n/a";"n/a";"7.75";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Argentina";"2010";"n/a";"n/a";"n/a";"n/a";"n/a";"6.65";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Argentina";"2011";"n/a";"n/a";"n/a";"n/a";"n/a";"6.25";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Argentina";"2012";"n/a";"n/a";"n/a";"n/a";"n/a";"6.1";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Argentina";"2013";"n/a";"n/a";"n/a";"n/a";"n/a";"6.1";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Argentina";"2000";"n/a";"n/a";"n/a";"n/a";"n/a";"16.39646685";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Argentina";"2001";"n/a";"n/a";"n/a";"n/a";"n/a";"17.22229265";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Argentina";"2002";"n/a";"n/a";"n/a";"n/a";"n/a";"18.9006945";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Argentina";"2003";"n/a";"n/a";"n/a";"n/a";"n/a";"19.5";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Argentina";"2004";"n/a";"n/a";"n/a";"n/a";"n/a";"15.8";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Argentina";"2005";"n/a";"n/a";"n/a";"n/a";"n/a";"13.625";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Argentina";"2006";"n/a";"n/a";"n/a";"n/a";"n/a";"12.475";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Argentina";"2007";"n/a";"n/a";"n/a";"n/a";"n/a";"10.8125";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Argentina";"2008";"n/a";"n/a";"n/a";"n/a";"n/a";"9.7";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Argentina";"2009";"n/a";"n/a";"n/a";"n/a";"n/a";"9.875";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Argentina";"2010";"n/a";"n/a";"n/a";"n/a";"n/a";"9.175";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Argentina";"2011";"n/a";"n/a";"n/a";"n/a";"n/a";"8.475";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Argentina";"2012";"n/a";"n/a";"n/a";"n/a";"n/a";"8.8";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Argentina";"2013";"n/a";"n/a";"n/a";"n/a";"n/a";"8.5";"[6813]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Bahamas";"1991";"n/a";"n/a";"n/a";"n/a";"n/a";"12.3";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Bahamas";"1992";"n/a";"n/a";"n/a";"n/a";"n/a";"14.8";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Bahamas";"1993";"n/a";"n/a";"n/a";"n/a";"n/a";"13.1";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Bahamas";"1994";"n/a";"n/a";"n/a";"n/a";"n/a";"13.3";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Bahamas";"1995";"n/a";"n/a";"n/a";"n/a";"n/a";"11.1";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Bahamas";"1996";"n/a";"n/a";"n/a";"n/a";"n/a";"11.5";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Bahamas";"1997";"n/a";"n/a";"n/a";"n/a";"n/a";"9.8";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Bahamas";"1998";"n/a";"n/a";"n/a";"n/a";"n/a";"7.8";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Bahamas";"1999";"n/a";"n/a";"n/a";"n/a";"n/a";"7.8";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Bahamas";"2001";"n/a";"n/a";"n/a";"n/a";"n/a";"6.9";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Bahamas";"2002";"n/a";"n/a";"n/a";"n/a";"n/a";"9.1";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Bahamas";"2003";"n/a";"n/a";"n/a";"n/a";"n/a";"10.8";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Bahamas";"2004";"n/a";"n/a";"n/a";"n/a";"n/a";"10.2";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Bahamas";"2005";"n/a";"n/a";"n/a";"n/a";"n/a";"10.2";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Bahamas";"2006";"n/a";"n/a";"n/a";"n/a";"n/a";"7.6";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Bahamas";"2007";"n/a";"n/a";"n/a";"n/a";"n/a";"7.9";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Bahamas";"2008";"n/a";"n/a";"n/a";"n/a";"n/a";"8.7";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Bahamas";"2009";"n/a";"n/a";"n/a";"n/a";"n/a";"14.2";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Bahamas";"2011";"n/a";"n/a";"n/a";"n/a";"n/a";"15.9";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Bahamas";"2012";"n/a";"n/a";"n/a";"n/a";"n/a";"14.4";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Bahamas";"2013";"n/a";"n/a";"n/a";"n/a";"n/a";"15.8";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Bahamas";"2001";"n/a";"n/a";"n/a";"n/a";"n/a";"6.750781204";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Bahamas";"2002";"n/a";"n/a";"n/a";"n/a";"n/a";"8.793253853";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Bahamas";"2003";"n/a";"n/a";"n/a";"n/a";"n/a";"9.986351228";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Bahamas";"2004";"n/a";"n/a";"n/a";"n/a";"n/a";"9.410135696";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Bahamas";"2005";"n/a";"n/a";"n/a";"n/a";"n/a";"9.186639609";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Bahamas";"2006";"n/a";"n/a";"n/a";"n/a";"n/a";"6.9";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Bahamas";"2007";"n/a";"n/a";"n/a";"n/a";"n/a";"7";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Bahamas";"2009";"n/a";"n/a";"n/a";"n/a";"n/a";"14";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Bahamas";"2012";"n/a";"n/a";"n/a";"n/a";"n/a";"15.1";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Bahamas";"2013";"n/a";"n/a";"n/a";"n/a";"n/a";"15.6";"[153]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Bahamas";"2001";"n/a";"n/a";"n/a";"n/a";"n/a";"7.061474897";"[153]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Bahamas";"2002";"n/a";"n/a";"n/a";"n/a";"n/a";"9.414060118";"[153]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Bahamas";"2003";"n/a";"n/a";"n/a";"n/a";"n/a";"11.70305677";"[153]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Bahamas";"2004";"n/a";"n/a";"n/a";"n/a";"n/a";"11.03364128";"[153]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Bahamas";"2005";"n/a";"n/a";"n/a";"n/a";"n/a";"11.19488234";"[153]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Bahamas";"2006";"n/a";"n/a";"n/a";"n/a";"n/a";"8.4";"[153]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Bahamas";"2007";"n/a";"n/a";"n/a";"n/a";"n/a";"9.3";"[153]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Bahamas";"2009";"n/a";"n/a";"n/a";"n/a";"n/a";"14.4";"[153]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Bahamas";"2012";"n/a";"n/a";"n/a";"n/a";"n/a";"13.7";"[153]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Bahamas";"2013";"n/a";"n/a";"n/a";"n/a";"n/a";"16.1";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"1986";"n/a";"n/a";"n/a";"n/a";"n/a";"19";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"1987";"n/a";"n/a";"n/a";"n/a";"n/a";"18.9";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"1988";"n/a";"n/a";"n/a";"n/a";"n/a";"17.3";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"1989";"n/a";"n/a";"n/a";"n/a";"n/a";"13.7";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"1990";"n/a";"n/a";"n/a";"n/a";"n/a";"14.7";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"1991";"n/a";"n/a";"n/a";"n/a";"n/a";"17.3";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"1992";"n/a";"n/a";"n/a";"n/a";"n/a";"23";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"1993";"n/a";"n/a";"n/a";"n/a";"n/a";"24.3";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"1994";"n/a";"n/a";"n/a";"n/a";"n/a";"21.9";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"1995";"n/a";"n/a";"n/a";"n/a";"n/a";"19.7";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"1996";"n/a";"n/a";"n/a";"n/a";"n/a";"15.6";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"1997";"n/a";"n/a";"n/a";"n/a";"n/a";"14.5";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"1998";"n/a";"n/a";"n/a";"n/a";"n/a";"12.3";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"1999";"n/a";"n/a";"n/a";"n/a";"n/a";"10.4";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"2000";"n/a";"n/a";"n/a";"n/a";"n/a";"9.34645116";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"2001";"n/a";"n/a";"n/a";"n/a";"n/a";"9.877053177";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"2002";"n/a";"n/a";"n/a";"n/a";"n/a";"10.32078103";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"2003";"n/a";"n/a";"n/a";"n/a";"n/a";"11.01699382";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"2004";"n/a";"n/a";"n/a";"n/a";"n/a";"9.6";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"2005";"n/a";"n/a";"n/a";"n/a";"n/a";"9.1";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"2006";"n/a";"n/a";"n/a";"n/a";"n/a";"8.7";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"2007";"n/a";"n/a";"n/a";"n/a";"n/a";"7.425";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"2008";"n/a";"n/a";"n/a";"n/a";"n/a";"8.1";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"2009";"n/a";"n/a";"n/a";"n/a";"n/a";"9.975";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"2010";"n/a";"n/a";"n/a";"n/a";"n/a";"10.75";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"2011";"n/a";"n/a";"n/a";"n/a";"n/a";"11.2";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"2012";"n/a";"n/a";"n/a";"n/a";"n/a";"11.6";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Barbados";"2013";"n/a";"n/a";"n/a";"n/a";"n/a";"11.6";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Barbados";"2000";"n/a";"n/a";"n/a";"n/a";"n/a";"7.493188011";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Barbados";"2001";"n/a";"n/a";"n/a";"n/a";"n/a";"8.020536065";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Barbados";"2002";"n/a";"n/a";"n/a";"n/a";"n/a";"8.636977058";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Barbados";"2003";"n/a";"n/a";"n/a";"n/a";"n/a";"9.550996";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Barbados";"2004";"n/a";"n/a";"n/a";"n/a";"n/a";"8.75";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Barbados";"2005";"n/a";"n/a";"n/a";"n/a";"n/a";"7.430856381";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Barbados";"2006";"n/a";"n/a";"n/a";"n/a";"n/a";"7.721088435";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Barbados";"2007";"n/a";"n/a";"n/a";"n/a";"n/a";"6.45";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Barbados";"2008";"n/a";"n/a";"n/a";"n/a";"n/a";"6.85";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Barbados";"2009";"n/a";"n/a";"n/a";"n/a";"n/a";"10.1";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Barbados";"2010";"n/a";"n/a";"n/a";"n/a";"n/a";"10.9";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Barbados";"2011";"n/a";"n/a";"n/a";"n/a";"n/a";"9.775";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Barbados";"2012";"n/a";"n/a";"n/a";"n/a";"n/a";"11";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Barbados";"2013";"n/a";"n/a";"n/a";"n/a";"n/a";"11.7";"[153]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Barbados";"2000";"n/a";"n/a";"n/a";"n/a";"n/a";"11.4658926";"[153]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Barbados";"2001";"n/a";"n/a";"n/a";"n/a";"n/a";"11.85504936";"[153]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Barbados";"2002";"n/a";"n/a";"n/a";"n/a";"n/a";"12.13872832";"[153]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Barbados";"2003";"n/a";"n/a";"n/a";"n/a";"n/a";"12.55801566";"[153]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Barbados";"2004";"n/a";"n/a";"n/a";"n/a";"n/a";"10.5";"[153]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Barbados";"2005";"n/a";"n/a";"n/a";"n/a";"n/a";"10.76655052";"[153]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Barbados";"2006";"n/a";"n/a";"n/a";"n/a";"n/a";"9.831962817";"[153]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Barbados";"2007";"n/a";"n/a";"n/a";"n/a";"n/a";"8.45";"[153]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Barbados";"2008";"n/a";"n/a";"n/a";"n/a";"n/a";"9.45";"[153]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Barbados";"2009";"n/a";"n/a";"n/a";"n/a";"n/a";"9.8";"[153]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Barbados";"2010";"n/a";"n/a";"n/a";"n/a";"n/a";"10.6";"[153]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Barbados";"2011";"n/a";"n/a";"n/a";"n/a";"n/a";"12.6";"[153]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Barbados";"2012";"n/a";"n/a";"n/a";"n/a";"n/a";"12.2";"[153]";"[36]"
"Tasa de desempleo según sexo";"Mujeres";"Barbados";"2013";"n/a";"n/a";"n/a";"n/a";"n/a";"11.6";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Belice";"1992";"n/a";"n/a";"n/a";"n/a";"n/a";"11.9";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Belice";"1993";"n/a";"n/a";"n/a";"n/a";"n/a";"9.8";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Belice";"1994";"n/a";"n/a";"n/a";"n/a";"n/a";"9";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Belice";"1995";"n/a";"n/a";"n/a";"n/a";"n/a";"12.5";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Belice";"1996";"n/a";"n/a";"n/a";"n/a";"n/a";"13.8";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Belice";"1997";"n/a";"n/a";"n/a";"n/a";"n/a";"12.7";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Belice";"1998";"n/a";"n/a";"n/a";"n/a";"n/a";"14.3";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Belice";"1999";"n/a";"n/a";"n/a";"n/a";"n/a";"12.8";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Belice";"2000";"n/a";"n/a";"n/a";"n/a";"n/a";"11.1";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Belice";"2001";"n/a";"n/a";"n/a";"n/a";"n/a";"9.1";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Belice";"2002";"n/a";"n/a";"n/a";"n/a";"n/a";"10";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Belice";"2003";"n/a";"n/a";"n/a";"n/a";"n/a";"12.9";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Belice";"2004";"n/a";"n/a";"n/a";"n/a";"n/a";"11.6";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Belice";"2005";"n/a";"n/a";"n/a";"n/a";"n/a";"11";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Belice";"2006";"n/a";"n/a";"n/a";"n/a";"n/a";"9.4";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Belice";"2007";"n/a";"n/a";"n/a";"n/a";"n/a";"8.5";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Belice";"2008";"n/a";"n/a";"n/a";"n/a";"n/a";"8.2";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Belice";"2009";"n/a";"n/a";"n/a";"n/a";"n/a";"13.1";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Belice";"2010";"n/a";"n/a";"n/a";"n/a";"n/a";"12.5";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Belice";"2012";"n/a";"n/a";"n/a";"n/a";"n/a";"15.3";"[153]";"[36]"
"Tasa de desempleo según sexo";"Ambos sexos";"Belice";"2013";"n/a";"n/a";"n/a";"n/a";"n/a";"13.2";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Belice";"2001";"n/a";"n/a";"n/a";"n/a";"n/a";"5.8";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Belice";"2002";"n/a";"n/a";"n/a";"n/a";"n/a";"7.5";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Belice";"2003";"n/a";"n/a";"n/a";"n/a";"n/a";"8.647914939";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Belice";"2004";"n/a";"n/a";"n/a";"n/a";"n/a";"8.281911588";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Belice";"2005";"n/a";"n/a";"n/a";"n/a";"n/a";"7.4";"[153]";"[36]"
"Tasa de desempleo según sexo";"Hombres";"Belice";"2006";"n/a";"n/a";"n/a";"n/a";"n/a";"6.2";"[153]";"[36]"
